Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-11-14,3182.497,3242.598,3060.612,3089.401,966817.11624136
2024-11-15,3088.131,3130.937,3014.147,3101.15,896897.617101
2024-11-16,3101.42,3219.79,3072.952,3134.097,713721.36059113
2024-11-17,3134.087,3161.667,3036.812,3068.203,752825.86315172
2024-11-18,3066.123,3199.719,3050.47,3151.944,921362.44272659
2024-11-19,3151.954,3226.425,3069.692,3096.567,927470.34974565
2024-11-20,3095.927,3161.338,3032.227,3076.501,881692.7573077
2024-11-21,3076.501,3390.253,3035.147,3374.209,1178536.2586031
2024-11-22,3375.12,3429.192,3262.206,3311.771,856116.83754562
2024-11-23,3311.547,3500.045,3310.79,3409.678,812267.99463477
2024-11-24,3409.068,3453.543,3287.122,3362.189,533793.99836442
2024-11-25,3362.359,3546.076,3303.927,3449.937,1107463.6025069
2024-11-26,3450.287,3471.068,3253.986,3324.126,750595.65609898
2024-11-27,3323.367,3679.243,3300.969,3669.906,887525.54542251
2024-11-28,3670.257,3688.414,3530.501,3592.48,651159.59662087
2024-11-29,3592.434,3649.266,3534.598,3598.559,533602.27073071
2024-11-30,3598.585,3735.066,3570.831,3709.503,599024.39336856
2024-12-01,3710.233,3746.824,3661.296,3723.098,470371.74934132
2024-12-02,3723.858,3762.66,3555.6,3616.331,718014.67455912
2024-12-03,3614.961,3670.404,3510.285,3634.297,665285.29865799
2024-12-04,3634.781,3893.268,3613.845,3847.918,1040629.8778969
2024-12-05,3846.406,3958.549,3755.168,3810.872,956432.10668889
2024-12-06,3811.193,4094.634,3772.82,4029.364,873793.92474001
2024-12-07,4029.394,4032.38,3973.129,4002.99,346405.42505905
2024-12-08,4002.99,4015.65,3925.482,4012.786,296674.34542712
2024-12-09,4012.846,4017.789,3557.502,3716.695,929220.56625589
2024-12-10,3712.713,3781.511,3517.857,3635,975189.89945341
2024-12-11,3635,3847.233,3564.345,3838.07,625994.12955784
2024-12-12,3838.71,3988.626,3799.154,3883.623,737664.30269726
2024-12-13,3883.803,3968.04,3853.99,3897.18,534923.53187911
2024-12-14,3897.02,3945.276,3824.768,3861.542,413902.63387789
2024-12-15,3862.762,3917.373,3831.262,3888.393,348683.93511815
2024-12-16,3886.784,4108.938,3881.68,4032.128,901099.83744211
2024-12-17,4032.089,4041.342,3853.21,3882.932,663095.58235581
2024-12-18,3880.812,3904.092,3652.148,3679.141,660899.05768236
2024-12-19,3678.258,3717.954,3330.115,3456.242,899863.06510761
2024-12-20,3456.656,3496.861,3101.575,3469.664,1210391.3779886
2024-12-21,3469.144,3553.331,3291.539,3328.535,515986.5372078
2024-12-22,3327.046,3400.244,3217.728,3285.036,399656.86738655
2024-12-23,3284.856,3461.963,3214.278,3455.089,629915.87857757
2024-12-24,3455.159,3537.325,3353.263,3489.976,496414.21188067
2024-12-25,3490.485,3544.146,3437.558,3472.462,360138.2457411
2024-12-26,3473.201,3511.872,3301.377,3337.252,510502.5772237
2024-12-27,3336.732,3434.077,3301.649,3315.992,541269.02780307
2024-12-28,3315.742,3420.003,3310.972,3404.278,296555.06073505
2024-12-29,3404.198,3406.891,3319.9,3333.926,277099.90912368
2024-12-30,3334.106,3429.316,3297.934,3352.487,604618.39604981
2024-12-31,3352.85,3446.417,3310.207,3333.658,477989.67339418
2025-01-01,3333.668,3367.539,3308.123,3354.604,319124.48003441
